Дата,Год,Месяц,День,48-1 (0),"48-1 (0,5)",48-1 (1),"48-1 (1,5)",48-1 (2),"48-1 (2,5)",48-1 (3),"48-1 (3,5)",48-1 (4),"48-1 (4,5)",48-1 (5),48-1 (6),48-1 (7),48-1 (8),48-1 (9),48-1 (10),48-1 (11),48-Воздух (0)
2025-03-10,2025,3,10,-13.96,-11.15,-9.82,-8.94,-8.11,-7.23,-6.85,-6.48,-6.3,-6.16,-5.98,-5.73,-5.37,-4.79,-3.91,-3.16,-2.5,-12.58
2025-03-11,2025,3,11,-14.05,-11.46,-9.97,-9.01,-8.16,-7.28,-6.9,-6.54,-6.34,-6.21,-6.08,-5.77,-5.4,-4.84,-3.98,-3.17,-2.46,-12.2
2025-03-12,2025,3,12,-13.46,-11.68,-10.09,-9.1,-8.2,-7.34,-6.95,-6.57,-6.41,-6.24,-6.11,-5.82,-5.45,-4.84,-4.03,-3.21,-2.5,-9.29
2025-03-13,2025,3,13,-12.61,-11.62,-10.24,-9.2,-8.28,-7.36,-6.99,-6.62,-6.45,-6.31,-6.17,-5.84,-5.47,-4.9,-4.07,-3.24,-2.51,-8.5
2025-03-14,2025,3,14,-12.67,-11.45,-10.25,-9.28,-8.34,-7.45,-7.02,-6.66,-6.49,-6.34,-6.19,-5.9,-5.52,-4.95,-4.1,-3.27,-2.54,-9.52
2025-03-15,2025,3,15,-8.09,-11.22,-10.24,-9.34,-8.43,-7.45,-7.07,-6.71,-6.52,-6.36,-6.28,-5.95,-5.54,-4.96,-4.13,-3.3,-2.58,0.27
2025-03-16,2025,3,16,-4.98,-9.63,-10.03,-9.35,-8.46,-7.52,-7.11,-6.73,-6.53,-6.42,-6.28,-5.96,-5.59,-4.99,-4.13,-3.31,-2.54,-4.54
2025-03-17,2025,3,17,-6.61,-8.87,-9.59,-9.26,-8.54,-7.54,-7.18,-6.76,-6.54,-6.42,-6.25,-5.96,-5.59,-5.0,-4.19,-3.32,-2.5,-4.69
2025-03-18,2025,3,18,-7.37,-8.34,-9.15,-9.06,-8.46,-7.56,-7.15,-6.79,-6.56,-6.42,-6.3,-5.96,-5.59,-5.03,-4.19,-3.35,-2.61,-6.85
2025-03-19,2025,3,19,-7.97,-8.27,-8.85,-8.84,-8.39,-7.56,-7.18,-6.8,-6.59,-6.42,-6.33,-5.96,-5.59,-5.03,-4.19,-3.35,-2.62,-8.05
2025-03-20,2025,3,20,-8.24,-8.31,-8.64,-8.64,-8.25,-7.56,-7.18,-6.8,-6.57,-6.42,-6.31,-5.96,-5.59,-5.01,-4.19,-3.36,-2.64,-7.38
2025-03-21,2025,3,21,-8.27,-8.33,-8.53,-8.47,-8.17,-7.53,-7.19,-6.8,-6.57,-6.42,-6.3,-5.96,-5.59,-5.0,-4.19,-3.37,-2.63,-7.37
2025-03-22,2025,3,22,-8.27,-8.31,-8.41,-8.34,-8.02,-7.5,-7.18,-6.8,-6.56,-6.41,-6.28,-5.96,-5.59,-5.01,-4.19,-3.36,-2.61,-6.38
2025-03-23,2025,3,23,-8.31,-8.24,-8.31,-8.23,-7.97,-7.45,-7.14,-6.78,-6.53,-6.36,-6.26,-5.96,-5.59,-4.99,-4.19,-3.38,-2.69,-7.97
2025-03-24,2025,3,24,-8.79,-8.28,-8.23,-8.12,-7.9,-7.43,-7.12,-6.74,-6.53,-6.35,-6.23,-5.93,-5.55,-4.99,-4.19,-3.38,-2.68,-8.21
2025-03-25,2025,3,25,-8.73,-8.4,-8.17,-8.04,-7.8,-7.35,-7.1,-6.73,-6.54,-6.35,-6.22,-5.89,-5.53,-4.96,-4.19,-3.37,-2.68,-5.28
2025-03-26,2025,3,26,-7.97,-8.29,-8.16,-7.97,-7.72,-7.3,-7.06,-6.71,-6.49,-6.33,-6.22,-5.89,-5.52,-4.95,-4.19,-3.37,-2.7,-2.38
2025-03-27,2025,3,27,-6.91,-8.0,-8.08,-7.91,-7.67,-7.26,-7.03,-6.67,-6.47,-6.31,-6.2,-5.88,-5.52,-4.94,-4.18,-3.37,-2.67,0.81
2025-03-28,2025,3,28,-5.89,-7.44,-7.92,-7.84,-7.63,-7.19,-6.99,-6.65,-6.46,-6.29,-6.19,-5.84,-5.5,-4.91,-4.18,-3.37,-2.68,0.99
2025-03-29,2025,3,29,-4.38,-6.84,-7.68,-7.72,-7.53,-7.18,-6.92,-6.61,-6.41,-6.26,-6.15,-5.83,-5.47,-4.9,-4.17,-3.37,-2.69,2.69
2025-03-30,2025,3,30,-1.61,-4.52,-7.24,-7.56,-7.46,-7.11,-6.89,-6.57,-6.39,-6.23,-6.11,-5.82,-5.46,-4.9,-4.14,-3.36,-2.71,2.92
2025-03-31,2025,3,31,-0.16,-2.68,-6.51,-7.27,-7.33,-7.04,-6.83,-6.55,-6.36,-6.21,-6.07,-5.77,-5.43,-4.87,-4.13,-3.36,-2.71,-0.03
2025-04-01,2025,4,1,-0.22,-2.67,-5.77,-6.86,-7.18,-6.98,-6.8,-6.49,-6.33,-6.16,-6.05,-5.75,-5.4,-4.84,-4.13,-3.36,-2.7,-2.71
2025-04-02,2025,4,2,-1.09,-2.42,-5.23,-6.44,-6.93,-6.91,-6.74,-6.44,-6.28,-6.13,-5.98,-5.71,-5.37,-4.83,-4.13,-3.36,-2.73,-6.2
2025-04-03,2025,4,3,-3.38,-2.56,-4.81,-6.06,-6.69,-6.81,-6.69,-6.4,-6.25,-6.09,-5.91,-5.7,-5.34,-4.8,-4.1,-3.36,-2.75,-7.42
2025-04-04,2025,4,4,-5.14,-3.25,-4.6,-5.72,-6.45,-6.69,-6.62,-6.34,-6.2,-6.04,-5.87,-5.64,-5.3,-4.77,-4.07,-3.35,-2.75,-7.58
2025-04-05,2025,4,5,-6.08,-4.09,-4.59,-5.46,-6.23,-6.53,-6.55,-6.31,-6.14,-6.01,-5.89,-5.62,-5.27,-4.75,-4.06,-3.32,-2.69,-6.71
2025-04-06,2025,4,6,-5.75,-4.67,-4.7,-5.33,-6.05,-6.44,-6.47,-6.21,-6.09,-5.97,-5.79,-5.58,-5.25,-4.72,-4.04,-3.31,-2.71,-5.99
2025-04-07,2025,4,7,-5.57,-4.93,-4.87,-5.29,-5.89,-6.23,-6.38,-6.16,-6.04,-5.92,-5.75,-5.55,-5.21,-4.71,-4.01,-3.3,-2.71,-5.24
2025-04-08,2025,4,8,-5.73,-5.05,-4.98,-5.28,-5.78,-6.17,-6.3,-6.1,-6.0,-5.9,-5.81,-5.51,-5.18,-4.66,-4.0,-3.3,-2.66,-5.83
2025-04-09,2025,4,9,-6.09,-5.24,-5.08,-5.3,-5.7,-6.02,-6.21,-6.03,-5.95,-5.84,-5.8,-5.47,-5.14,-4.65,-4.0,-3.3,-2.7,-5.68
2025-04-10,2025,4,10,-5.28,-5.37,-5.17,-5.3,-5.66,-6.01,-6.12,-5.97,-5.91,-5.79,-5.75,-5.44,-5.13,-4.61,-3.97,-3.27,-2.64,-1.4
2025-04-11,2025,4,11,-4.86,-5.11,-5.25,-5.36,-5.64,-5.92,-6.06,-5.89,-5.85,-5.75,-5.7,-5.42,-5.08,-4.59,-3.95,-3.26,-2.66,-3.94
2025-04-12,2025,4,12,-4.87,-5.01,-5.23,-5.36,-5.63,-5.87,-6.0,-5.84,-5.79,-5.7,-5.65,-5.37,-5.06,-4.58,-3.94,-3.24,-2.65,-3.74
2025-04-13,2025,4,13,-4.87,-4.96,-5.21,-5.36,-5.59,-5.81,-5.93,-5.78,-5.73,-5.65,-5.62,-5.32,-5.02,-4.54,-3.92,-3.24,-2.66,-3.19
2025-04-14,2025,4,14,-4.78,-4.92,-5.21,-5.36,-5.59,-5.77,-5.89,-5.72,-5.68,-5.6,-5.58,-5.3,-5.01,-4.52,-3.89,-3.24,-2.66,-3.38
2025-04-15,2025,4,15,-4.6,-4.87,-5.17,-5.36,-5.56,-5.73,-5.82,-5.67,-5.65,-5.54,-5.52,-5.26,-4.96,-4.5,-3.88,-3.23,-2.63,-1.97
2025-04-16,2025,4,16,-4.24,-4.72,-5.14,-5.32,-5.53,-5.69,-5.78,-5.62,-5.59,-5.5,-5.47,-5.21,-4.92,-4.46,-3.87,-3.21,-2.63,-3.16
2025-04-17,2025,4,17,-4.91,-4.68,-5.06,-5.3,-5.51,-5.63,-5.74,-5.57,-5.55,-5.46,-5.43,-5.19,-4.89,-4.44,-3.83,-3.17,-2.63,-6.47
2025-04-18,2025,4,18,-5.55,-4.94,-5.05,-5.23,-5.47,-5.61,-5.69,-5.53,-5.51,-5.42,-5.4,-5.14,-4.86,-4.41,-3.81,-3.17,-2.63,-5.73
2025-04-19,2025,4,19,-6.13,-5.26,-5.11,-5.23,-5.4,-5.54,-5.65,-5.47,-5.45,-5.37,-5.35,-5.1,-4.83,-4.39,-3.8,-3.17,-2.63,-4.44
2025-04-20,2025,4,20,-5.55,-5.37,-5.23,-5.23,-5.4,-5.52,-5.59,-5.43,-5.41,-5.34,-5.3,-5.07,-4.79,-4.35,-3.76,-3.16,-2.62,-5.18
2025-04-21,2025,4,21,-5.7,-5.36,-5.28,-5.26,-5.38,-5.46,-5.55,-5.39,-5.39,-5.29,-5.28,-5.04,-4.77,-4.33,-3.76,-3.12,-2.62,-5.72
2025-04-22,2025,4,22,-5.83,-5.44,-5.29,-5.3,-5.38,-5.46,-5.51,-5.36,-5.33,-5.26,-5.23,-5.0,-4.73,-4.31,-3.76,-3.11,-2.62,-4.34
2025-04-23,2025,4,23,-5.52,-5.44,-5.33,-5.3,-5.36,-5.34,-5.47,-5.3,-5.31,-5.22,-5.19,-4.96,-4.7,-4.27,-3.72,-3.11,-2.6,-3.79
2025-04-24,2025,4,24,-5.09,-5.34,-5.34,-5.3,-5.35,-5.39,-5.45,-5.28,-5.26,-5.18,-5.17,-4.95,-4.69,-4.24,-3.7,-3.1,-2.58,-1.35
2025-04-25,2025,4,25,-4.23,-5.05,-5.32,-5.3,-5.34,-5.27,-5.41,-5.22,-5.23,-5.15,-5.11,-4.89,-4.64,-4.22,-3.69,-3.08,-2.69,-2.47
2025-04-26,2025,4,26,-4.18,-4.81,-5.24,-5.3,-5.34,-5.31,-5.36,-5.22,-5.21,-5.09,-5.06,-4.88,-4.64,-4.24,-3.69,-3.11,-2.63,-3.74
2025-04-27,2025,4,27,-5.35,-4.79,-5.04,-5.19,-5.3,-5.23,-5.32,-5.16,-5.14,-5.09,-5.05,-4.82,-4.58,-4.14,-3.63,-3.05,-2.66,-4.08
2025-04-28,2025,4,28,-4.71,-4.89,-5.02,-5.15,-5.28,-5.2,-5.3,-5.14,-5.11,-5.03,-4.99,-4.81,-4.56,-4.14,-3.62,-3.05,-2.67,-4.35
2025-04-29,2025,4,29,-4.91,-4.83,-5.02,-5.11,-5.21,-5.2,-5.27,-5.1,-5.09,-5.01,-4.98,-4.76,-4.55,-4.14,-3.61,-3.05,-2.6,-4.52
2025-04-30,2025,4,30,-4.98,-4.87,-4.98,-5.07,-5.17,-5.2,-5.23,-5.08,-5.05,-4.96,-4.95,-4.76,-4.51,-4.11,-3.58,-3.03,-2.57,-3.68
2025-05-01,2025,5,1,-5.07,-4.87,-4.96,-5.04,-5.14,-5.19,-5.18,-5.04,-5.02,-4.93,-4.93,-4.71,-4.47,-4.08,-3.57,-2.99,-2.54,-3.62
2025-05-02,2025,5,2,-4.63,-4.86,-4.95,-5.03,-5.12,-5.1,-5.18,-4.99,-4.98,-4.9,-4.9,-4.69,-4.45,-4.07,-3.56,-2.98,-2.58,-0.95
2025-05-03,2025,5,3,-3.4,-4.56,-4.92,-4.98,-5.09,-5.09,-5.14,-4.97,-4.95,-4.88,-4.86,-4.64,-4.43,-4.02,-3.53,-2.98,-2.56,3.32
2025-05-04,2025,5,4,-1.59,-3.88,-4.79,-4.96,-5.04,-5.03,-5.07,-4.95,-4.91,-4.85,-4.86,-4.63,-4.4,-4.02,-3.5,-2.96,-2.53,3.08
2025-05-05,2025,5,5,-0.84,-2.92,-4.49,-4.85,-5.02,-5.04,-5.06,-4.91,-4.87,-4.83,-4.78,-4.59,-4.37,-4.0,-3.5,-2.96,-2.55,-0.46
2025-05-06,2025,5,6,-0.94,-2.34,-4.06,-4.69,-4.95,-4.99,-5.05,-4.88,-4.82,-4.78,-4.79,-4.57,-4.33,-3.96,-3.48,-2.92,-2.5,0.51
2025-05-07,2025,5,7,-0.73,-2.05,-3.72,-4.47,-4.85,-4.98,-4.95,-4.84,-4.76,-4.75,-4.76,-4.54,-4.33,-3.94,-3.44,-2.92,-2.5,2.74
2025-05-08,2025,5,8,-0.59,-1.78,-3.46,-4.27,-4.72,-4.9,-4.92,-4.8,-4.81,-4.71,-4.72,-4.51,-4.29,-3.9,-3.43,-2.92,-2.49,1.07
2025-05-09,2025,5,9,-1.21,-1.66,-3.25,-4.08,-4.62,-4.83,-4.91,-4.77,-4.77,-4.68,-4.68,-4.47,-4.25,-3.89,-3.42,-2.92,-2.5,-2.5
2025-05-10,2025,5,10,-2.22,-1.91,-3.09,-3.9,-4.5,-4.77,-4.85,-4.72,-4.7,-4.65,-4.65,-4.43,-4.24,-3.88,-3.39,-2.87,-2.45,-2.17
2025-05-11,2025,5,11,-2.09,-2.16,-3.05,-3.75,-4.37,-4.68,-4.78,-4.7,-4.67,-4.62,-4.63,-4.4,-4.21,-3.83,-3.38,-2.86,-2.44,-2.29
2025-05-12,2025,5,12,-2.47,-2.25,-3.01,-3.66,-4.24,-4.62,-4.77,-4.64,-4.64,-4.58,-4.6,-4.38,-4.16,-3.83,-3.37,-2.87,-2.41,-2.44
2025-05-13,2025,5,13,-2.96,-2.52,-3.02,-3.59,-4.16,-4.56,-4.64,-4.61,-4.59,-4.55,-4.55,-4.34,-4.18,-3.79,-3.34,-2.84,-2.44,-2.63
2025-05-14,2025,5,14,-3.08,-2.74,-3.07,-3.53,-4.08,-4.49,-4.68,-4.56,-4.58,-4.51,-4.53,-4.32,-4.11,-3.76,-3.33,-2.83,-2.42,-2.68
2025-05-15,2025,5,15,-2.95,-2.87,-3.15,-3.52,-4.03,-4.42,-4.57,-4.5,-4.53,-4.47,-4.5,-4.29,-4.08,-3.76,-3.31,-2.81,-2.4,-1.52
2025-05-16,2025,5,16,-1.54,-2.7,-3.18,-3.52,-3.98,-4.37,-4.53,-4.46,-4.49,-4.46,-4.46,-4.25,-4.07,-3.74,-3.28,-2.79,-2.36,1.59
2025-05-17,2025,5,17,-0.95,-2.27,-3.12,-3.51,-3.94,-4.32,-4.52,-4.42,-4.44,-4.39,-4.42,-4.22,-4.03,-3.69,-3.26,-2.79,-2.38,2.55
2025-05-18,2025,5,18,-0.78,-1.91,-2.98,-3.44,-3.89,-4.27,-4.45,-4.38,-4.43,-4.37,-4.4,-4.19,-4.0,-3.66,-3.24,-2.79,-2.39,1.14
2025-05-19,2025,5,19,-0.94,-1.75,-2.82,-3.37,-3.87,-4.2,-4.35,-4.33,-4.29,-4.33,-4.41,-4.16,-3.98,-3.64,-3.22,-2.73,-2.36,0.21
2025-05-20,2025,5,20,-0.91,-1.69,-2.71,-3.29,-3.8,-4.18,-4.3,-4.28,-4.27,-4.29,-4.35,-4.13,-3.97,-3.63,-3.18,-2.74,-2.37,1.54
2025-05-21,2025,5,21,-0.85,-1.63,-2.62,-3.21,-3.74,-4.09,-4.33,-4.24,-4.27,-4.26,-4.39,-4.09,-3.91,-3.6,-3.18,-2.73,-2.32,1.49
2025-05-22,2025,5,22,-0.64,-1.54,-2.54,-3.13,-3.67,-4.07,-4.27,-4.21,-4.25,-4.22,-4.31,-4.06,-3.88,-3.57,-3.16,-2.71,-2.32,1.87
2025-05-23,2025,5,23,-0.62,-1.42,-2.46,-3.06,-3.61,-3.99,-4.25,-4.17,-4.23,-4.2,-4.31,-4.03,-3.84,-3.54,-3.12,-2.68,-2.31,0.54
2025-05-24,2025,5,24,-0.86,-1.39,-2.37,-2.98,-3.55,-3.98,-4.15,-4.13,-4.19,-4.14,-4.24,-4.0,-3.83,-3.51,-3.12,-2.67,-2.3,0.85
2025-05-25,2025,5,25,-0.72,-1.39,-2.32,-2.92,-3.48,-3.9,-4.09,-4.09,-4.16,-4.12,-4.23,-3.98,-3.82,-3.5,-3.1,-2.67,-2.29,1.84
2025-05-26,2025,5,26,-1.02,-1.36,-2.26,-2.84,-3.41,-3.85,-4.12,-4.06,-4.1,-4.09,-4.14,-3.94,-3.77,-3.46,-3.06,-2.65,-2.3,1.21
2025-05-27,2025,5,27,-1.11,-1.45,-2.22,-2.78,-3.37,-3.82,-4.04,-4.02,-4.06,-4.05,-4.15,-3.91,-3.75,-3.45,-3.05,-2.63,-2.26,0.39
2025-05-28,2025,5,28,-0.7,-1.42,-2.18,-2.73,-3.31,-3.79,-4.01,-3.98,-3.94,-4.02,-4.05,-3.88,-3.7,-3.43,-3.05,-2.61,-2.28,2.93
2025-05-29,2025,5,29,-0.18,-1.22,-2.15,-2.68,-3.25,-3.72,-3.96,-3.93,-4.01,-3.96,-4.1,-3.85,-3.67,-3.38,-3.02,-2.61,-2.24,9.13
2025-05-30,2025,5,30,0.15,-1.06,-2.08,-2.63,-3.21,-3.67,-3.89,-3.9,-3.99,-3.95,-4.07,-3.81,-3.67,-3.38,-2.99,-2.6,-2.22,8.78
2025-05-31,2025,5,31,0.65,-0.94,-2.0,-2.58,-3.15,-3.62,-3.84,-3.87,-3.97,-3.9,-4.06,-3.79,-3.64,-3.36,-2.97,-2.56,-2.2,9.53
2025-06-01,2025,6,1,1.71,-0.83,-1.93,-2.51,-3.1,-3.57,-3.82,-3.83,-3.97,-3.88,-4.04,-3.76,-3.63,-3.34,-2.95,-2.54,-2.19,9.15
2025-06-02,2025,6,2,0.96,-0.78,-1.86,-2.45,-3.05,-3.55,-3.74,-3.77,-3.92,-3.85,-3.93,-3.75,-3.6,-3.31,-2.94,-2.53,-2.2,3.51
2025-06-03,2025,6,3,2.87,-0.69,-1.8,-2.39,-3.0,-3.52,-3.75,-3.72,-3.89,-3.82,-3.88,-3.7,-3.56,-3.28,-2.93,-2.53,-2.18,7.51
2025-06-04,2025,6,4,3.57,-0.67,-1.71,-2.33,-2.94,-3.45,-3.68,-3.71,-3.82,-3.77,-3.85,-3.69,-3.52,-3.26,-2.9,-2.53,-2.18,10.62
2025-06-05,2025,6,5,2.96,-0.61,-1.67,-2.26,-2.89,-3.41,-3.68,-3.67,-3.78,-3.76,-3.84,-3.64,-3.49,-3.22,-2.87,-2.48,-2.17,7.14
2025-06-06,2025,6,6,1.62,-0.53,-1.59,-2.2,-2.83,-3.41,-3.6,-3.61,-3.75,-3.71,-3.71,-3.62,-3.5,-3.19,-2.86,-2.48,-2.17,5.71
2025-06-07,2025,6,7,3.31,-0.46,-1.52,-2.15,-2.79,-3.37,-3.57,-3.58,-3.72,-3.69,-3.69,-3.58,-3.45,-3.19,-2.84,-2.48,-2.15,13.58
2025-06-08,2025,6,8,5.75,-0.38,-1.47,-2.1,-2.72,-3.33,-3.55,-3.55,-3.67,-3.64,-3.63,-3.56,-3.43,-3.18,-2.81,-2.46,-2.13,14.61
2025-06-09,2025,6,9,6.97,-0.28,-1.42,-2.05,-2.67,-3.22,-3.5,-3.52,-3.63,-3.62,-3.67,-3.54,-3.39,-3.15,-2.81,-2.42,-2.13,15.94
2025-06-10,2025,6,10,8.39,-0.05,-1.37,-1.98,-2.62,-3.2,-3.41,-3.47,-3.62,-3.57,-3.6,-3.5,-3.38,-3.11,-2.8,-2.42,-2.13,16.68
2025-06-11,2025,6,11,9.38,0.13,-1.29,-1.94,-2.56,-3.14,-3.42,-3.42,-3.56,-3.56,-3.58,-3.46,-3.33,-3.08,-2.76,-2.42,-2.13,18.91
2025-06-12,2025,6,12,8.66,0.56,-1.19,-1.87,-2.53,-3.13,-3.37,-3.4,-3.53,-3.51,-3.54,-3.44,-3.32,-3.07,-2.74,-2.4,-2.1,12.68
2025-06-13,2025,6,13,5.5,1.01,-1.07,-1.81,-2.46,-3.07,-3.31,-3.35,-3.5,-3.49,-3.49,-3.43,-3.3,-3.06,-2.74,-2.39,-2.08,7.61
2025-06-14,2025,6,14,4.83,1.13,-0.96,-1.73,-2.42,-3.04,-3.27,-3.33,-3.47,-3.46,-3.48,-3.39,-3.26,-3.02,-2.71,-2.35,-2.07,8.75
2025-06-15,2025,6,15,5.45,1.3,-0.84,-1.65,-2.36,-2.98,-3.24,-3.28,-3.44,-3.43,-3.45,-3.37,-3.25,-3.01,-2.67,-2.35,-2.06,11.56
2025-06-16,2025,6,16,7.12,1.65,-0.65,-1.58,-2.31,-2.92,-3.19,-3.25,-3.38,-3.38,-3.42,-3.34,-3.21,-3.0,-2.67,-2.35,-2.06,12.34
2025-06-17,2025,6,17,7.61,2.26,-0.55,-1.52,-2.24,-2.89,-3.17,-3.21,-3.37,-3.37,-3.39,-3.31,-3.19,-2.97,-2.66,-2.33,-2.05,9.92
2025-06-18,2025,6,18,7.25,2.23,-0.59,-1.44,-2.19,-2.82,-3.11,-3.18,-3.33,-3.33,-3.38,-3.3,-3.17,-2.94,-2.64,-2.31,-2.02,8.68
2025-06-19,2025,6,19,6.89,2.09,-0.52,-1.36,-2.12,-2.8,-3.08,-3.13,-3.3,-3.3,-3.32,-3.25,-3.14,-2.92,-2.62,-2.29,-2.02,14.59
2025-06-20,2025,6,20,7.58,2.55,-0.4,-1.3,-2.07,-2.73,-3.04,-3.08,-3.25,-3.26,-3.32,-3.23,-3.12,-2.89,-2.61,-2.29,-2.0,12.9
2025-06-21,2025,6,21,9.7,3.17,-0.29,-1.22,-2.0,-2.69,-3.0,-3.06,-3.25,-3.25,-3.27,-3.2,-3.09,-2.88,-2.6,-2.25,-2.0,16.17
2025-06-22,2025,6,22,9.73,3.93,-0.2,-1.14,-1.95,-2.66,-2.93,-3.01,-3.18,-3.19,-3.23,-3.18,-3.06,-2.86,-2.56,-2.23,-1.99,13.86
2025-06-23,2025,6,23,8.04,4.19,-0.07,-1.07,-1.89,-2.58,-2.92,-2.98,-3.18,-3.19,-3.21,-3.14,-3.06,-2.82,-2.55,-2.23,-1.99,9.47
2025-06-24,2025,6,24,7.0,3.85,0.0,-1.01,-1.82,-2.55,-2.86,-2.94,-3.12,-3.13,-3.2,-3.12,-3.02,-2.82,-2.54,-2.22,-1.96,11.15
2025-06-25,2025,6,25,7.05,3.73,0.07,-0.94,-1.78,-2.51,-2.82,-2.9,-3.1,-3.1,-3.15,-3.1,-3.0,-2.79,-2.52,-2.22,-1.95,9.35
2025-06-26,2025,6,26,6.95,3.61,0.18,-0.87,-1.71,-2.44,-2.77,-2.87,-3.06,-3.07,-3.13,-3.06,-2.98,-2.77,-2.49,-2.2,-1.94,11.79
2025-06-27,2025,6,27,8.78,3.78,0.26,-0.82,-1.66,-2.4,-2.73,-2.83,-3.02,-3.03,-3.11,-3.06,-2.94,-2.75,-2.49,-2.17,-1.94,15.49
2025-06-28,2025,6,28,10.8,4.37,0.42,-0.76,-1.59,-2.36,-2.68,-2.79,-2.98,-3.0,-3.07,-3.01,-2.94,-2.74,-2.49,-2.17,-1.94,18.49
2025-06-29,2025,6,29,12.68,5.29,0.63,-0.71,-1.55,-2.32,-2.65,-2.73,-2.94,-2.96,-3.04,-2.99,-2.92,-2.7,-2.42,-2.16,-1.91,17.55
2025-06-30,2025,6,30,12.2,6.05,0.9,-0.64,-1.49,-2.27,-2.68,-2.7,-2.92,-2.94,-3.0,-2.96,-2.88,-2.7,-2.43,-2.15,-1.9,15.8
2025-07-01,2025,7,1,11.61,6.4,1.15,-0.61,-1.45,-2.23,-2.71,-2.68,-2.88,-2.9,-2.96,-2.93,-2.84,-2.68,-2.42,-2.13,-1.89,15.45
2025-07-02,2025,7,2,11.9,6.57,1.33,-0.57,-1.42,-2.17,-2.6,-2.63,-2.84,-2.88,-2.96,-2.92,-2.81,-2.63,-2.41,-2.1,-1.88,15.4
2025-07-03,2025,7,3,12.8,6.75,1.54,-0.55,-1.37,-2.13,-2.53,-2.57,-2.8,-2.81,-2.92,-2.88,-2.83,-2.63,-2.37,-2.1,-1.86,15.52
2025-07-04,2025,7,4,13.09,7.2,1.78,-0.48,-1.31,-2.09,-2.46,-2.53,-2.77,-2.81,-2.84,-2.87,-2.79,-2.6,-2.36,-2.09,-1.87,15.83
2025-07-05,2025,7,5,12.46,7.34,2.04,-0.44,-1.29,-2.04,-2.42,-2.51,-2.73,-2.76,-2.85,-2.82,-2.77,-2.59,-2.36,-2.09,-1.86,16.89
2025-07-06,2025,7,6,13.32,7.45,2.27,-0.39,-1.23,-2.01,-2.37,-2.46,-2.68,-2.73,-2.81,-2.8,-2.74,-2.56,-2.32,-2.05,-1.83,19.0
2025-07-07,2025,7,7,12.52,7.75,2.45,-0.33,-1.18,-1.96,-2.34,-2.43,-2.68,-2.7,-2.77,-2.77,-2.72,-2.54,-2.3,-2.04,-1.83,15.22
2025-07-08,2025,7,8,12.29,7.59,2.74,-0.26,-1.13,-1.91,-2.29,-2.38,-2.62,-2.66,-2.77,-2.74,-2.69,-2.51,-2.3,-2.04,-1.82,15.79
2025-07-09,2025,7,9,12.34,7.59,2.9,-0.21,-1.1,-1.88,-2.3,-2.35,-2.6,-2.62,-2.72,-2.73,-2.69,-2.5,-2.3,-2.03,-1.8,17.75
2025-07-10,2025,7,10,13.36,7.86,3.06,-0.14,-1.04,-1.84,-2.23,-2.32,-2.55,-2.6,-2.72,-2.68,-2.66,-2.48,-2.25,-1.99,-1.79,16.6
2025-07-11,2025,7,11,12.36,8.1,3.3,-0.06,-0.99,-1.8,-2.16,-2.27,-2.53,-2.56,-2.68,-2.67,-2.63,-2.45,-2.25,-1.98,-1.78,15.15
2025-07-12,2025,7,12,11.44,7.92,3.49,0.03,-0.94,-1.76,-2.12,-2.24,-2.49,-2.54,-2.63,-2.64,-2.62,-2.5,-2.23,-1.98,-1.75,14.83
2025-07-13,2025,7,13,11.44,7.79,3.6,0.14,-0.92,-1.72,-2.1,-2.2,-2.45,-2.5,-2.59,-2.62,-2.58,-2.45,-2.23,-1.96,-1.75,15.47
2025-07-14,2025,7,14,11.59,7.86,3.68,0.29,-0.85,-1.67,-2.12,-2.17,-2.43,-2.47,-2.55,-2.58,-2.56,-2.44,-2.22,-1.95,-1.75,14.78
2025-07-15,2025,7,15,10.96,7.79,3.81,0.48,-0.8,-1.65,-2.0,-2.13,-2.38,-2.44,-2.52,-2.55,-2.56,-2.42,-2.17,-1.93,-1.75,13.51
2025-07-16,2025,7,16,11.17,7.74,3.87,0.66,-0.75,-1.59,-2.0,-2.09,-2.36,-2.4,-2.51,-2.54,-2.51,-2.38,-2.17,-1.92,-1.74,13.68
2025-07-17,2025,7,17,10.31,7.71,3.94,0.85,-0.69,-1.57,-1.93,-2.07,-2.31,-2.37,-2.48,-2.5,-2.49,-2.34,-2.14,-1.91,-1.71,12.44
2025-07-18,2025,7,18,9.89,7.47,4.01,1.0,-0.64,-1.5,-1.91,-2.01,-2.28,-2.35,-2.45,-2.49,-2.46,-2.35,-2.11,-1.89,-1.72,12.36
2025-07-19,2025,7,19,8.94,7.24,4.0,1.15,-0.59,-1.47,-1.83,-2.01,-2.24,-2.31,-2.41,-2.44,-2.51,-2.33,-2.11,-1.89,-1.68,9.36
2025-07-20,2025,7,20,7.83,6.75,3.97,1.29,-0.54,-1.45,-1.82,-1.94,-2.23,-2.28,-2.41,-2.43,-2.43,-2.27,-2.11,-1.87,-1.68,9.03
2025-07-21,2025,7,21,7.47,6.35,3.86,1.4,-0.46,-1.38,-1.82,-1.94,-2.18,-2.25,-2.38,-2.42,-2.4,-2.25,-2.09,-1.85,-1.68,9.42
2025-07-22,2025,7,22,7.9,6.11,3.77,1.48,-0.42,-1.35,-1.83,-1.88,-2.17,-2.22,-2.34,-2.37,-2.36,-2.26,-2.05,-1.85,-1.68,10.66
